doc_id,D,sex,score_x,score_y
3998,3998,male,0.62045,0.62045
3999,3999,female,0.62026,0.62026
4000,4000,male,0.62026,0.62026
4001,4001,female,0.62012,0.62012
4002,4002,male,0.62007,0.62007
4003,4005,male,0.62002,0.62002
4004,4004,female,0.62002,0.62002
4005,4003,female,0.62002,0.62002
4006,4007,female,0.61997,0.61997
4007,4008,female,0.61997,0.61997
4008,4006,male,0.61997,0.61997
4009,4009,female,0.61983,0.61983
4010,4010,male,0.61983,0.61983
4011,4011,female,0.61974,0.61974
4012,4012,female,0.61964,0.61964
4013,4014,female,0.61954,0.61954
4014,4015,female,0.61954,0.61954
4015,4013,female,0.61954,0.61954
4016,4016,male,0.6195,0.6195
4017,4017,male,0.6195,0.6195
4018,4018,female,0.6194,0.6194
4019,4019,male,0.6194,0.6194
4020,4020,female,0.6193,0.6193
4021,4021,female,0.61916,0.61916
4022,4022,female,0.61897,0.61897
4023,4023,male,0.61892,0.61892
4024,4024,male,0.61892,0.61892
4025,4025,male,0.61873,0.61873
4026,4026,male,0.61864,0.61864
4027,4027,male,0.61854,0.61854
4028,4028,male,0.61854,0.61854
4029,4029,female,0.61849,0.61849
4030,4030,female,0.61844,0.61844
4031,4031,male,0.61844,0.61844
4032,4032,male,0.61844,0.61844
4033,4033,male,0.6184,0.6184
4034,4034,male,0.61835,0.61835
4035,4035,female,0.61821,0.61821
4036,4036,female,0.61797,0.61797
4037,4037,female,0.61768,0.61768
4038,4038,male,0.61758,0.61758
4039,4039,female,0.61758,0.61758
4040,4040,female,0.61744,0.61744
4041,4041,female,0.61744,0.61744
4042,4042,male,0.61725,0.61725
4043,4043,female,0.61691,0.61691
4044,4044,male,0.61691,0.61691
4045,4045,female,0.61687,0.61687
4046,4046,female,0.61672,0.61672
4047,4047,male,0.61668,0.61668
4048,4048,female,0.61648,0.61648
4049,4049,female,0.61629,0.61629
4050,4050,female,0.6162,0.6162
4051,4051,female,0.6162,0.6162
4052,4052,female,0.61615,0.61615
4053,4053,male,0.61605,0.61605
4054,4054,male,0.61601,0.61601
4055,4055,male,0.61601,0.61601
4056,4056,female,0.61572,0.61572
4057,4057,female,0.61558,0.61558
4058,4058,female,0.61548,0.61548
4059,4059,female,0.61515,0.61515
4060,4060,female,0.6151,0.6151
4061,4061,male,0.6151,0.6151
4062,4062,female,0.61505,0.61505
4063,4063,male,0.61505,0.61505
4064,4064,male,0.61481,0.61481
4065,4065,male,0.61476,0.61476
4066,4066,male,0.61472,0.61472
4067,4067,male,0.61462,0.61462
4068,4068,male,0.61457,0.61457
4069,4069,male,0.61457,0.61457
4070,4070,male,0.61448,0.61448
4071,4071,male,0.61448,0.61448
4072,4072,female,0.61409,0.61409
4073,4073,female,0.61395,0.61395
4074,4074,female,0.6139,0.6139
4075,4075,female,0.61376,0.61376
4076,4076,female,0.61352,0.61352
4077,4077,male,0.61342,0.61342
4078,4079,female,0.61338,0.61338
4079,4078,female,0.61338,0.61338
4080,4080,female,0.61333,0.61333
4081,4081,male,0.61309,0.61309
4082,4082,female,0.61304,0.61304
4083,4083,male,0.61276,0.61276
4084,4084,female,0.61266,0.61266
4085,4085,female,0.61261,0.61261
4086,4086,female,0.61237,0.61237
4087,4088,female,0.61228,0.61228
4088,4087,male,0.61228,0.61228
4089,4089,male,0.61199,0.61199
4090,4090,female,0.61194,0.61194
4091,4091,male,0.61175,0.61175
4092,4092,female,0.61166,0.61166
4093,4093,female,0.61166,0.61166
4094,4094,female,0.61166,0.61166
4095,4095,male,0.61161,0.61161
4096,4096,female,0.61156,0.61156
4097,4097,female,0.61132,0.61132
4098,4098,male,0.61099,0.61099
4099,4099,male,0.61094,0.61094
4100,4100,female,0.61094,0.61094
4101,4101,female,0.61075,0.61075
4102,4102,male,0.6106,0.6106
4103,4103,male,0.61056,0.61056
4104,4104,male,0.61041,0.61041
4105,4105,male,0.61032,0.61032
4106,4106,male,0.61013,0.61013
4107,4107,male,0.61008,0.61008
4108,4108,female,0.61003,0.61003
4109,4109,male,0.60989,0.60989
4110,4110,female,0.6097,0.6097
4111,4111,male,0.60955,0.60955
4112,4112,female,0.60941,0.60941
4113,4113,male,0.60922,0.60922
4114,4114,male,0.60917,0.60917
4115,4115,male,0.60912,0.60912
4116,4116,female,0.60903,0.60903
4117,4117,male,0.60893,0.60893
4118,4118,female,0.6086,0.6086
4119,4119,female,0.60855,0.60855
4120,4120,male,0.60855,0.60855
4121,4121,female,0.6085,0.6085
4122,4122,male,0.6084,0.6084
4123,4123,female,0.60831,0.60831
4124,4124,male,0.60774,0.60774
4125,4125,female,0.60745,0.60745
4126,4126,female,0.60735,0.60735
4127,4127,female,0.60731,0.60731
4128,4128,male,0.60707,0.60707
4129,4129,female,0.60687,0.60687
4130,4130,male,0.60683,0.60683
4131,4131,female,0.60683,0.60683
4132,4132,male,0.60664,0.60664
4133,4133,female,0.60659,0.60659
4134,4134,male,0.60654,0.60654
4135,4135,female,0.60644,0.60644
4136,4136,male,0.60644,0.60644
4137,4138,male,0.60635,0.60635
4138,4137,female,0.60635,0.60635
4139,4139,male,0.6063,0.6063
4140,4140,male,0.60611,0.60611
4141,4141,female,0.60606,0.60606
4142,4142,female,0.60606,0.60606
4143,4143,female,0.60578,0.60578
4144,4144,female,0.60558,0.60558
4145,4145,male,0.60544,0.60544
4146,4146,male,0.60539,0.60539
4147,4147,male,0.60515,0.60515
4148,4149,male,0.60511,0.60511
4149,4148,female,0.60511,0.60511
4150,4150,female,0.60506,0.60506
4151,4151,male,0.60487,0.60487
4152,4152,female,0.60487,0.60487
4153,4153,male,0.60482,0.60482
4154,4154,female,0.60472,0.60472
4155,4155,male,0.60472,0.60472
4156,4156,female,0.60468,0.60468
4157,4157,male,0.60444,0.60444
4158,4158,male,0.60434,0.60434
4159,4159,male,0.60425,0.60425
4160,4160,male,0.6042,0.6042
4161,4161,female,0.60415,0.60415
4162,4162,male,0.60391,0.60391
4163,4163,female,0.60391,0.60391
4164,4164,male,0.60372,0.60372
4165,4165,male,0.60358,0.60358
4166,4166,female,0.60358,0.60358
4167,4167,male,0.60343,0.60343
4168,4168,male,0.60319,0.60319
4169,4169,female,0.603,0.603
4170,4170,female,0.60286,0.60286
4171,4171,female,0.60267,0.60267
4172,4172,female,0.60267,0.60267
4173,4173,female,0.60262,0.60262
4174,4174,female,0.60252,0.60252
4175,4175,male,0.60248,0.60248
4176,4176,male,0.60205,0.60205
4177,4177,male,0.6019,0.6019
4178,4178,male,0.60181,0.60181
4179,4179,female,0.60157,0.60157
4180,4180,male,0.60133,0.60133
4181,4181,male,0.60119,0.60119
4182,4182,male,0.60114,0.60114
4183,4183,male,0.60104,0.60104
4184,4184,male,0.60104,0.60104
4185,4185,female,0.60095,0.60095
4186,4186,female,0.6009,0.6009
4187,4187,female,0.6009,0.6009
4188,4188,female,0.6008,0.6008
4189,4189,male,0.60056,0.60056
4190,4190,male,0.60056,0.60056
4191,4191,female,0.60042,0.60042
4192,4192,male,0.60037,0.60037
4193,4193,male,0.60037,0.60037
4194,4194,female,0.60033,0.60033
4195,4195,female,0.60009,0.60009
4196,4196,male,0.60004,0.60004
4197,4197,female,0.59994,0.59994
4198,4198,female,0.59961,0.59961
4199,4199,male,0.59956,0.59956
4200,4201,male,0.59942,0.59942
4201,4200,male,0.59942,0.59942
4202,4202,female,0.59913,0.59913
4203,4203,female,0.59899,0.59899
4204,4204,male,0.59899,0.59899
4205,4205,female,0.59894,0.59894
4206,4206,male,0.59875,0.59875
4207,4207,male,0.59865,0.59865
4208,4208,male,0.59851,0.59851
4209,4209,female,0.59846,0.59846
4210,4210,male,0.59832,0.59832
4211,4211,male,0.59803,0.59803
4212,4212,female,0.59798,0.59798
4213,4213,female,0.59779,0.59779
4214,4214,female,0.59774,0.59774
4215,4215,female,0.59774,0.59774
4216,4216,male,0.5975,0.5975
4217,4217,female,0.59741,0.59741
4218,4218,male,0.59741,0.59741
4219,4219,male,0.59727,0.59727
4220,4220,female,0.59727,0.59727
4221,4221,female,0.59722,0.59722
4222,4222,female,0.59712,0.59712
4223,4223,female,0.59707,0.59707
4224,4224,male,0.59703,0.59703
4225,4225,female,0.59688,0.59688
4226,4226,male,0.59679,0.59679
4227,4227,female,0.5966,0.5966
4228,4228,male,0.59655,0.59655
4229,4229,male,0.59636,0.59636
4230,4230,female,0.59631,0.59631
4231,4232,female,0.59621,0.59621
4232,4231,female,0.59621,0.59621
4233,4233,female,0.59569,0.59569
4234,4234,female,0.5954,0.5954
4235,4235,male,0.59535,0.59535
4236,4236,male,0.59521,0.59521
4237,4237,female,0.59487,0.59487
4238,4238,male,0.59468,0.59468
4239,4239,female,0.5944,0.5944
4240,4240,female,0.59416,0.59416
4241,4241,female,0.59416,0.59416
4242,4242,male,0.59382,0.59382
4243,4243,female,0.59373,0.59373
4244,4244,male,0.59363,0.59363
4245,4245,male,0.59335,0.59335
4246,4246,female,0.59335,0.59335
4247,4247,male,0.5932,0.5932
4248,4248,female,0.59268,0.59268
4249,4249,male,0.59258,0.59258
4250,4250,female,0.59253,0.59253
4251,4251,male,0.59253,0.59253
4252,4252,female,0.59248,0.59248
4253,4253,female,0.59239,0.59239
4254,4254,male,0.59225,0.59225
4255,4255,female,0.59225,0.59225
4256,4256,female,0.5922,0.5922
4257,4257,male,0.59205,0.59205
4258,4258,male,0.59205,0.59205
4259,4259,female,0.59191,0.59191
4260,4260,female,0.59186,0.59186
4261,4261,male,0.59167,0.59167
4262,4262,female,0.59153,0.59153
4263,4263,male,0.59148,0.59148
4264,4264,male,0.59124,0.59124
4265,4265,female,0.59081,0.59081
4266,4266,female,0.59076,0.59076
4267,4267,male,0.59052,0.59052
4268,4268,female,0.59043,0.59043
4269,4269,male,0.59043,0.59043
4270,4270,male,0.59024,0.59024
4271,4271,male,0.59019,0.59019
4272,4272,female,0.58995,0.58995
4273,4273,female,0.5899,0.5899
4274,4274,female,0.58947,0.58947
4275,4275,female,0.58928,0.58928
4276,4276,male,0.58899,0.58899
4277,4277,female,0.58895,0.58895
4278,4278,female,0.58861,0.58861
4279,4279,male,0.58861,0.58861
4280,4280,female,0.58861,0.58861
4281,4281,male,0.58847,0.58847
4282,4282,female,0.58828,0.58828
4283,4283,male,0.58818,0.58818
4284,4284,male,0.58813,0.58813
4285,4285,male,0.58799,0.58799
4286,4286,female,0.58794,0.58794
4287,4287,male,0.5878,0.5878
4288,4288,female,0.58766,0.58766
4289,4289,male,0.58761,0.58761
4290,4290,male,0.58761,0.58761
4291,4291,female,0.58746,0.58746
4292,4292,male,0.58727,0.58727
4293,4293,male,0.58656,0.58656
4294,4294,male,0.58641,0.58641
4295,4295,male,0.58637,0.58637
4296,4296,female,0.58608,0.58608
4297,4297,female,0.58603,0.58603
4298,4298,male,0.58589,0.58589
4299,4299,female,0.5857,0.5857
4300,4300,female,0.5857,0.5857
4301,4301,female,0.58565,0.58565
4302,4302,female,0.58555,0.58555
4303,4303,male,0.58536,0.58536
4304,4304,male,0.58536,0.58536
4305,4305,male,0.58522,0.58522
4306,4306,male,0.58517,0.58517
4307,4307,male,0.58517,0.58517
4308,4308,female,0.58503,0.58503
4309,4309,female,0.58498,0.58498
4310,4310,female,0.58488,0.58488
4311,4311,male,0.58484,0.58484
4312,4312,female,0.58469,0.58469
4313,4313,male,0.5846,0.5846
4314,4314,male,0.58445,0.58445
4315,4315,female,0.58441,0.58441
4316,4316,female,0.58431,0.58431
4317,4317,female,0.58431,0.58431
4318,4318,female,0.58421,0.58421
4319,4319,male,0.58402,0.58402
4320,4320,female,0.58397,0.58397
4321,4321,male,0.58397,0.58397
4322,4322,female,0.58393,0.58393
4323,4323,male,0.58393,0.58393
4324,4324,male,0.58369,0.58369
4325,4325,female,0.58359,0.58359
4326,4326,male,0.5834,0.5834
4327,4327,male,0.58311,0.58311
4328,4328,female,0.58302,0.58302
4329,4329,female,0.58302,0.58302
4330,4330,female,0.58297,0.58297
4331,4331,female,0.58297,0.58297
4332,4332,male,0.58283,0.58283
4333,4333,male,0.5824,0.5824
4334,4335,female,0.5823,0.5823
4335,4334,male,0.5823,0.5823
4336,4336,male,0.58221,0.58221
4337,4337,female,0.58211,0.58211
4338,4338,female,0.58197,0.58197
4339,4339,male,0.58192,0.58192
4340,4340,female,0.58192,0.58192
4341,4341,female,0.58182,0.58182
4342,4342,female,0.58178,0.58178
4343,4343,female,0.58173,0.58173
4344,4344,female,0.58168,0.58168
4345,4345,female,0.58168,0.58168
4346,4347,male,0.58135,0.58135
4347,4346,female,0.58135,0.58135
4348,4348,male,0.58125,0.58125
4349,4349,female,0.58115,0.58115
4350,4350,female,0.58092,0.58092
4351,4351,male,0.58087,0.58087
4352,4352,male,0.58082,0.58082
4353,4353,male,0.58068,0.58068
4354,4354,female,0.58063,0.58063
4355,4356,female,0.5802,0.5802
4356,4355,male,0.5802,0.5802
4357,4357,female,0.5801,0.5801
4358,4358,male,0.57991,0.57991
4359,4359,male,0.57977,0.57977
4360,4360,male,0.57972,0.57972
4361,4361,male,0.57972,0.57972
4362,4362,male,0.57967,0.57967
4363,4363,male,0.5791,0.5791
4364,4364,male,0.57905,0.57905
4365,4366,female,0.579,0.579
4366,4365,female,0.579,0.579
4367,4367,male,0.57886,0.57886
4368,4368,male,0.57867,0.57867
4369,4369,female,0.57862,0.57862
4370,4370,female,0.57838,0.57838
4371,4371,male,0.57829,0.57829
4372,4372,female,0.57824,0.57824
4373,4373,male,0.57814,0.57814
4374,4374,female,0.57809,0.57809
4375,4376,male,0.57805,0.57805
4376,4375,female,0.57805,0.57805
4377,4377,male,0.57771,0.57771
4378,4378,female,0.57752,0.57752
4379,4379,female,0.57728,0.57728
4380,4380,female,0.57719,0.57719
4381,4381,male,0.57709,0.57709
4382,4382,female,0.57685,0.57685
4383,4383,male,0.57685,0.57685
4384,4384,male,0.57642,0.57642
4385,4385,female,0.57633,0.57633
4386,4386,female,0.57623,0.57623
4387,4387,female,0.57618,0.57618
4388,4388,female,0.57599,0.57599
4389,4389,female,0.57585,0.57585
4390,4390,male,0.57575,0.57575
4391,4391,male,0.57556,0.57556
4392,4392,female,0.57518,0.57518
4393,4393,male,0.57518,0.57518
4394,4394,female,0.57513,0.57513
4395,4397,male,0.57494,0.57494
4396,4396,male,0.57494,0.57494
4397,4395,female,0.57494,0.57494
4398,4398,male,0.57475,0.57475
4399,4399,female,0.57451,0.57451
4400,4400,female,0.57446,0.57446
4401,4401,female,0.57441,0.57441
4402,4402,male,0.57427,0.57427
4403,4403,female,0.57427,0.57427
4404,4404,female,0.57398,0.57398
4405,4405,female,0.57394,0.57394
4406,4406,male,0.57379,0.57379
4407,4408,female,0.5737,0.5737
4408,4407,female,0.5737,0.5737
4409,4409,female,0.5736,0.5736
4410,4410,female,0.5736,0.5736
4411,4411,male,0.57346,0.57346
4412,4412,female,0.57336,0.57336
4413,4413,male,0.57312,0.57312
4414,4414,female,0.57312,0.57312
4415,4415,male,0.57303,0.57303
4416,4416,male,0.57279,0.57279
4417,4417,male,0.57274,0.57274
4418,4418,male,0.57264,0.57264
4419,4421,male,0.5726,0.5726
4420,4419,female,0.5726,0.5726
4421,4420,female,0.5726,0.5726
4422,4422,male,0.57255,0.57255
4423,4423,male,0.57236,0.57236
4424,4424,female,0.57221,0.57221
4425,4425,male,0.57221,0.57221
4426,4426,male,0.57178,0.57178
4427,4427,male,0.57164,0.57164
4428,4428,female,0.57159,0.57159
4429,4429,female,0.57154,0.57154
4430,4430,female,0.5715,0.5715
4431,4431,female,0.57131,0.57131
4432,4432,male,0.57121,0.57121
4433,4433,male,0.57102,0.57102
4434,4434,male,0.57078,0.57078
4435,4435,female,0.57078,0.57078
4436,4436,female,0.57049,0.57049
4437,4437,female,0.57035,0.57035
4438,4439,male,0.57001,0.57001
4439,4438,female,0.57001,0.57001
4440,4440,female,0.56997,0.56997
4441,4441,female,0.56968,0.56968
4442,4442,male,0.56954,0.56954
4443,4443,male,0.56925,0.56925
4444,4444,male,0.56887,0.56887
4445,4445,male,0.56882,0.56882
4446,4446,female,0.56863,0.56863
4447,4447,male,0.56844,0.56844
4448,4448,male,0.56839,0.56839
4449,4449,male,0.56825,0.56825
4450,4450,male,0.56786,0.56786
4451,4451,female,0.56762,0.56762
4452,4452,male,0.56748,0.56748
4453,4453,male,0.56743,0.56743
4454,4454,male,0.56719,0.56719
4455,4455,female,0.56715,0.56715
4456,4456,male,0.56705,0.56705
4457,4457,male,0.56705,0.56705
4458,4458,male,0.567,0.567
4459,4459,female,0.56696,0.56696
4460,4460,male,0.56696,0.56696
4461,4461,male,0.56686,0.56686
4462,4462,female,0.56643,0.56643
4463,4463,female,0.56605,0.56605
4464,4464,female,0.56595,0.56595
4465,4465,female,0.56576,0.56576
4466,4466,female,0.56557,0.56557
4467,4467,male,0.56528,0.56528
4468,4468,female,0.56499,0.56499
4469,4469,male,0.5649,0.5649
4470,4470,female,0.56471,0.56471
4471,4471,female,0.56456,0.56456
4472,4472,female,0.56447,0.56447
4473,4473,male,0.56404,0.56404
4474,4474,male,0.5638,0.5638
4475,4475,female,0.5637,0.5637
4476,4476,male,0.56366,0.56366
4477,4477,female,0.56337,0.56337
4478,4478,female,0.56313,0.56313
4479,4479,female,0.56303,0.56303
4480,4480,female,0.5628,0.5628
4481,4481,male,0.56265,0.56265
4482,4482,female,0.56237,0.56237
4483,4483,male,0.56217,0.56217
4484,4484,female,0.56203,0.56203
4485,4485,female,0.56194,0.56194
4486,4486,female,0.56189,0.56189
4487,4487,female,0.56141,0.56141
4488,4488,male,0.56136,0.56136
4489,4489,female,0.56117,0.56117
4490,4490,female,0.56103,0.56103
4491,4491,female,0.56093,0.56093
4492,4492,male,0.56079,0.56079
4493,4493,male,0.56064,0.56064
4494,4494,male,0.56064,0.56064
4495,4495,female,0.56045,0.56045
4496,4496,female,0.56036,0.56036
4497,4497,male,0.56036,0.56036
4498,4498,male,0.56031,0.56031
4499,4499,female,0.56026,0.56026
4500,4500,female,0.55998,0.55998
4501,4501,male,0.55974,0.55974
4502,4502,male,0.55969,0.55969
4503,4503,female,0.55969,0.55969
4504,4504,female,0.55931,0.55931
4505,4505,female,0.55931,0.55931
4506,4506,male,0.55926,0.55926
4507,4507,male,0.55897,0.55897
4508,4508,male,0.55897,0.55897
4509,4509,male,0.55892,0.55892
4510,4510,male,0.55873,0.55873
4511,4511,female,0.55859,0.55859
4512,4512,female,0.55849,0.55849
4513,4513,female,0.55825,0.55825
4514,4514,female,0.55816,0.55816
4515,4515,male,0.55811,0.55811
4516,4516,female,0.55802,0.55802
4517,4517,female,0.55768,0.55768
4518,4518,female,0.55749,0.55749
4519,4519,female,0.5573,0.5573
4520,4520,female,0.5572,0.5572
4521,4521,male,0.55715,0.55715
4522,4522,male,0.55677,0.55677
4523,4523,male,0.55668,0.55668
4524,4524,male,0.55658,0.55658
4525,4525,male,0.55615,0.55615
4526,4526,male,0.55601,0.55601
4527,4527,female,0.55562,0.55562
4528,4528,female,0.55539,0.55539
4529,4529,female,0.55539,0.55539
4530,4530,male,0.55529,0.55529
4531,4531,male,0.55519,0.55519
4532,4532,female,0.5551,0.5551
4533,4533,male,0.5551,0.5551
4534,4534,female,0.55505,0.55505
4535,4535,female,0.55486,0.55486
4536,4536,female,0.55476,0.55476
4537,4537,female,0.55467,0.55467
4538,4538,male,0.55395,0.55395
4539,4539,female,0.55381,0.55381
4540,4540,female,0.55366,0.55366
4541,4541,male,0.55357,0.55357
4542,4542,male,0.55338,0.55338
4543,4543,male,0.55333,0.55333
4544,4544,female,0.55309,0.55309
4545,4545,male,0.55309,0.55309
4546,4546,female,0.55295,0.55295
4547,4547,male,0.55242,0.55242
4548,4548,male,0.55242,0.55242
4549,4549,female,0.55209,0.55209
4550,4550,male,0.55194,0.55194
4551,4551,female,0.55185,0.55185
4552,4553,female,0.5518,0.5518
4553,4552,female,0.5518,0.5518
4554,4554,male,0.5517,0.5517
4555,4555,female,0.55151,0.55151
4556,4556,female,0.55123,0.55123
4557,4557,female,0.55108,0.55108
4558,4558,female,0.55104,0.55104
4559,4559,male,0.55104,0.55104
4560,4560,male,0.55099,0.55099
4561,4561,female,0.55094,0.55094
4562,4562,female,0.55089,0.55089
4563,4563,female,0.5508,0.5508
4564,4564,female,0.5507,0.5507
4565,4565,male,0.55046,0.55046
4566,4566,female,0.55037,0.55037
4567,4567,female,0.55027,0.55027
4568,4568,female,0.55013,0.55013
4569,4569,male,0.55008,0.55008
4570,4570,male,0.55003,0.55003
4571,4571,male,0.54998,0.54998
4572,4572,female,0.5496,0.5496
4573,4573,male,0.54907,0.54907
4574,4574,male,0.54884,0.54884
4575,4575,female,0.54869,0.54869
4576,4576,male,0.54864,0.54864
4577,4577,female,0.54845,0.54845
4578,4578,male,0.54845,0.54845
4579,4579,female,0.54831,0.54831
4580,4580,female,0.54798,0.54798
4581,4581,female,0.54778,0.54778
4582,4582,female,0.54774,0.54774
4583,4583,male,0.54764,0.54764
4584,4584,female,0.5475,0.5475
4585,4585,female,0.54745,0.54745
4586,4586,female,0.5474,0.5474
4587,4587,female,0.54735,0.54735
4588,4588,female,0.54731,0.54731
4589,4589,male,0.54721,0.54721
4590,4590,female,0.54711,0.54711
4591,4591,male,0.54707,0.54707
4592,4592,female,0.54702,0.54702
4593,4594,female,0.54673,0.54673
4594,4593,male,0.54673,0.54673
4595,4595,male,0.54659,0.54659
4596,4596,male,0.54659,0.54659
4597,4597,female,0.54654,0.54654
4598,4598,male,0.54645,0.54645
4599,4599,male,0.54635,0.54635
4600,4600,female,0.54625,0.54625
4601,4601,male,0.54611,0.54611
4602,4602,male,0.54573,0.54573
4603,4603,male,0.54563,0.54563
4604,4604,female,0.54525,0.54525
4605,4605,female,0.5452,0.5452
4606,4606,male,0.54506,0.54506
4607,4607,female,0.54496,0.54496
4608,4608,female,0.54496,0.54496
4609,4609,female,0.54482,0.54482
4610,4610,male,0.54463,0.54463
4611,4611,male,0.54458,0.54458
4612,4613,male,0.54453,0.54453
4613,4612,female,0.54453,0.54453
4614,4614,female,0.54439,0.54439
4615,4615,female,0.54429,0.54429
4616,4616,male,0.54425,0.54425
4617,4617,female,0.54425,0.54425
4618,4618,female,0.5442,0.5442
4619,4619,female,0.5441,0.5441
4620,4620,female,0.54353,0.54353
4621,4621,male,0.54348,0.54348
4622,4622,female,0.54343,0.54343
4623,4623,male,0.54334,0.54334
4624,4624,female,0.54329,0.54329
4625,4625,male,0.543,0.543
4626,4626,female,0.54281,0.54281
4627,4627,male,0.54267,0.54267
4628,4628,male,0.54248,0.54248
4629,4629,female,0.54243,0.54243
4630,4630,female,0.54219,0.54219
4631,4631,female,0.54209,0.54209
4632,4632,male,0.54205,0.54205
4633,4633,male,0.542,0.542
4634,4634,female,0.54181,0.54181
4635,4635,female,0.54162,0.54162
4636,4636,female,0.54157,0.54157
4637,4637,female,0.54123,0.54123
4638,4638,female,0.54123,0.54123
4639,4639,female,0.54109,0.54109
4640,4640,female,0.54095,0.54095
4641,4641,male,0.54095,0.54095
4642,4642,female,0.5409,0.5409
4643,4643,male,0.54085,0.54085
4644,4644,female,0.54071,0.54071
4645,4645,female,0.54052,0.54052
4646,4646,female,0.54013,0.54013
4647,4647,male,0.53994,0.53994
4648,4648,female,0.53985,0.53985
4649,4649,female,0.53975,0.53975
4650,4650,male,0.53875,0.53875
4651,4651,male,0.53875,0.53875
4652,4652,male,0.5386,0.5386
4653,4653,male,0.53784,0.53784
4654,4654,male,0.5377,0.5377
4655,4655,female,0.53741,0.53741
4656,4656,female,0.53712,0.53712
4657,4657,male,0.53693,0.53693
4658,4658,male,0.53688,0.53688
4659,4659,female,0.53626,0.53626
4660,4660,female,0.53602,0.53602
4661,4661,female,0.53588,0.53588
4662,4662,male,0.53559,0.53559
4663,4663,female,0.53545,0.53545
4664,4664,male,0.53545,0.53545
4665,4665,female,0.53507,0.53507
4666,4666,female,0.53497,0.53497
4667,4667,male,0.53473,0.53473
4668,4668,female,0.53454,0.53454
4669,4669,female,0.53449,0.53449
4670,4670,female,0.53449,0.53449
4671,4671,female,0.53406,0.53406
4672,4672,female,0.53402,0.53402
4673,4673,female,0.53402,0.53402
4674,4674,female,0.53339,0.53339
4675,4675,male,0.53335,0.53335
4676,4676,female,0.53325,0.53325
4677,4677,female,0.53287,0.53287
4678,4678,male,0.53282,0.53282
4679,4679,male,0.53253,0.53253
4680,4680,female,0.5322,0.5322
4681,4681,male,0.53196,0.53196
4682,4682,male,0.53139,0.53139
4683,4683,female,0.53139,0.53139
4684,4684,female,0.53129,0.53129
4685,4686,female,0.53115,0.53115
4686,4685,female,0.53115,0.53115
4687,4687,male,0.53096,0.53096
4688,4688,female,0.53057,0.53057
4689,4689,female,0.5301,0.5301
4690,4690,female,0.53005,0.53005
4691,4691,male,0.53005,0.53005
4692,4692,female,0.52995,0.52995
4693,4693,male,0.5299,0.5299
4694,4694,female,0.52971,0.52971
4695,4696,female,0.52914,0.52914
4696,4695,male,0.52914,0.52914
4697,4697,male,0.52895,0.52895
4698,4698,female,0.5289,0.5289
4699,4699,male,0.52885,0.52885
4700,4700,female,0.5288,0.5288
4701,4701,female,0.52871,0.52871
4702,4702,male,0.52871,0.52871
4703,4703,male,0.52794,0.52794
4704,4704,male,0.52785,0.52785
4705,4705,male,0.52775,0.52775
4706,4706,female,0.5277,0.5277
4707,4707,female,0.52766,0.52766
4708,4708,female,0.52751,0.52751
4709,4709,female,0.52727,0.52727
4710,4710,female,0.52727,0.52727
4711,4711,female,0.52689,0.52689
4712,4712,female,0.52684,0.52684
4713,4713,male,0.52632,0.52632
4714,4714,female,0.52603,0.52603
4715,4715,male,0.5257,0.5257
4716,4716,female,0.52565,0.52565
4717,4717,male,0.52555,0.52555
4718,4718,male,0.52551,0.52551
4719,4719,female,0.52536,0.52536
4720,4720,female,0.52531,0.52531
4721,4721,male,0.52527,0.52527
4722,4722,male,0.52522,0.52522
4723,4723,female,0.52508,0.52508
4724,4724,male,0.52455,0.52455
4725,4725,female,0.5245,0.5245
4726,4726,female,0.5245,0.5245
4727,4727,female,0.52445,0.52445
4728,4728,female,0.52398,0.52398
4729,4729,female,0.52388,0.52388
4730,4730,male,0.52383,0.52383
4731,4731,female,0.52383,0.52383
4732,4732,female,0.5235,0.5235
4733,4733,female,0.52321,0.52321
4734,4734,male,0.52292,0.52292
4735,4735,female,0.52288,0.52288
4736,4736,female,0.52278,0.52278
4737,4737,male,0.52245,0.52245
4738,4738,male,0.52235,0.52235
4739,4739,male,0.52235,0.52235
4740,4740,female,0.52235,0.52235
4741,4741,male,0.52235,0.52235
4742,4742,female,0.52192,0.52192
4743,4743,female,0.52187,0.52187
4744,4744,male,0.52187,0.52187
4745,4745,male,0.52182,0.52182
4746,4746,male,0.5213,0.5213
4747,4747,female,0.52125,0.52125
4748,4748,female,0.52111,0.52111
4749,4749,female,0.52106,0.52106
4750,4750,male,0.52087,0.52087
4751,4751,male,0.52053,0.52053
4752,4752,male,0.52044,0.52044
4753,4753,male,0.52015,0.52015
4754,4754,female,0.5201,0.5201
4755,4755,male,0.52006,0.52006
4756,4756,female,0.52001,0.52001
4757,4757,female,0.51986,0.51986
4758,4758,female,0.51963,0.51963
4759,4759,male,0.5191,0.5191
4760,4760,female,0.51896,0.51896
4761,4761,female,0.51891,0.51891
4762,4762,female,0.51857,0.51857
4763,4763,male,0.51853,0.51853
4764,4764,female,0.51838,0.51838
4765,4765,female,0.51824,0.51824
4766,4766,male,0.51819,0.51819
4767,4767,male,0.51795,0.51795
4768,4768,female,0.51786,0.51786
4769,4769,male,0.51776,0.51776
4770,4770,male,0.51752,0.51752
4771,4771,male,0.51714,0.51714
4772,4772,male,0.517,0.517
4773,4773,female,0.51628,0.51628
4774,4774,male,0.51623,0.51623
