unique_id,Gender,UGPA,LSAT,ZFYA
832,female,2.6,37.0,-1.24
15871,male,3.0,30.0,-1.24
20278,male,3.7,40.0,-1.24
57,male,3.3,33.0,-1.24
12720,male,2.5,32.5,-1.24
16253,female,3.6,31.0,-1.25
21323,male,2.9,28.0,-1.25
2340,female,3.2,28.0,-1.25
17106,male,3.0,38.0,-1.25
9109,male,3.1,32.5,-1.25
448,male,3.4,45.0,-1.25
20539,female,3.2,33.0,-1.25
457,female,2.3,42.5,-1.25
1096,male,2.8,26.0,-1.26
15114,male,3.5,26.0,-1.26
11747,male,3.6,34.5,-1.26
16041,female,3.1,29.5,-1.26
11517,female,2.6,31.0,-1.26
21170,female,2.3,31.0,-1.26
2581,female,3.7,32.5,-1.26
21211,female,3.4,42.0,-1.27
10573,male,3.1,34.0,-1.27
17046,male,3.0,34.0,-1.27
12106,male,2.4,28.0,-1.27
10871,male,3.2,37.0,-1.27
8606,male,3.2,30.0,-1.28
5479,female,3.1,41.0,-1.28
11433,female,3.0,33.0,-1.28
13889,female,3.1,31.0,-1.28
11616,female,2.9,29.0,-1.28
5565,male,3.1,29.5,-1.28
18923,male,3.4,42.0,-1.28
21399,male,2.6,27.0,-1.28
18185,male,2.9,36.0,-1.28
8225,male,3.4,39.0,-1.28
1767,male,3.3,31.0,-1.28
1799,male,2.9,34.0,-1.28
1095,female,3.7,36.0,-1.28
11907,male,2.8,26.5,-1.29
19198,female,3.2,39.0,-1.29
9892,male,2.3,35.0,-1.29
13632,female,3.7,47.0,-1.3
13647,male,3.9,42.0,-1.3
18712,female,3.0,41.0,-1.3
20055,female,2.8,27.0,-1.3
5126,female,2.1,38.0,-1.3
11339,male,3.0,26.5,-1.3
2965,female,3.0,33.0,-1.3
12926,female,3.5,47.0,-1.3
20259,female,3.3,31.0,-1.3
7981,female,3.1,33.0,-1.31
17456,male,2.4,31.0,-1.31
16410,male,3.9,44.0,-1.31
3255,female,3.1,31.0,-1.31
3331,female,2.7,32.0,-1.31
14807,female,3.8,43.5,-1.31
18231,female,2.6,33.5,-1.31
21169,male,3.2,37.0,-1.32
2309,female,2.1,28.0,-1.32
10180,male,3.5,30.0,-1.32
8962,female,2.5,27.0,-1.32
21075,female,3.4,29.0,-1.32
17304,male,2.9,42.0,-1.33
12876,female,3.5,46.0,-1.33
8125,male,3.2,38.0,-1.33
20677,male,2.9,28.0,-1.34
110,female,3.2,39.0,-1.34
1877,female,2.6,29.0,-1.34
20669,female,2.5,28.0,-1.34
7401,male,3.1,24.0,-1.34
1454,male,3.9,40.0,-1.35
16604,male,3.7,36.0,-1.35
17825,female,3.2,30.5,-1.35
19542,male,3.5,29.0,-1.35
21126,female,3.7,37.0,-1.35
11393,female,3.1,31.5,-1.35
15240,male,3.2,31.0,-1.35
636,male,2.6,29.0,-1.36
452,male,3.6,35.0,-1.36
19822,male,3.4,26.5,-1.36
4238,female,3.7,48.0,-1.36
1896,male,3.6,32.0,-1.36
12950,female,3.1,32.5,-1.36
8795,female,3.1,24.0,-1.36
10431,female,2.7,40.0,-1.37
4151,male,3.0,32.0,-1.37
5367,male,3.6,41.0,-1.37
18198,male,3.0,29.0,-1.38
2969,male,3.0,43.0,-1.38
7487,male,3.0,26.0,-1.38
7359,male,3.3,38.0,-1.38
13187,female,2.7,39.0,-1.38
18426,male,2.8,31.0,-1.38
11114,male,3.9,35.0,-1.38
11540,female,2.9,31.0,-1.38
9756,male,2.9,24.0,-1.38
6803,female,3.3,33.0,-1.38
2490,female,2.7,36.0,-1.38
15080,female,3.3,26.0,-1.39
8942,female,3.1,36.5,-1.39
7757,female,3.4,38.0,-1.39
3809,female,2.9,30.5,-1.39
14439,female,3.3,24.0,-1.39
4592,female,2.5,36.0,-1.39
8633,male,3.6,27.0,-1.39
9235,male,2.9,38.0,-1.39
14049,male,2.5,27.0,-1.4
11187,female,3.3,36.0,-1.4
2705,male,3.5,27.0,-1.4
19854,male,3.0,26.0,-1.4
6084,female,3.0,11.0,-1.4
17109,female,3.6,42.0,-1.41
623,male,2.2,33.0,-1.41
14934,male,3.2,39.0,-1.41
15548,male,3.5,42.0,-1.41
6578,male,2.9,34.0,-1.41
15588,male,3.5,40.0,-1.41
6334,female,3.2,21.0,-1.42
12072,male,3.3,29.0,-1.42
12732,female,3.6,23.0,-1.42
9604,male,3.3,36.0,-1.42
10942,male,3.0,27.5,-1.42
20889,male,2.6,23.0,-1.42
13895,male,3.0,37.5,-1.42
18025,male,3.6,42.0,-1.43
15870,female,3.5,39.0,-1.43
18391,male,2.7,33.0,-1.43
17769,male,3.4,26.5,-1.44
17812,female,2.8,36.0,-1.44
11879,male,3.1,25.0,-1.44
2595,female,2.9,34.0,-1.44
4686,female,2.1,36.0,-1.44
9736,male,2.6,34.0,-1.44
4189,female,2.5,28.5,-1.44
197,male,3.1,29.0,-1.45
11267,male,2.9,37.0,-1.45
18235,male,3.3,25.0,-1.45
10681,female,2.4,28.0,-1.46
15105,female,3.3,31.0,-1.46
6832,female,3.2,35.0,-1.46
12046,female,3.1,37.0,-1.46
17651,female,3.5,36.0,-1.47
5226,male,3.5,33.0,-1.47
700,male,3.7,45.0,-1.47
16511,male,2.5,35.0,-1.47
14827,female,3.9,46.0,-1.47
15643,male,3.1,38.0,-1.47
21612,female,2.5,30.5,-1.48
4466,male,3.1,42.5,-1.48
13894,female,2.3,35.0,-1.5
13228,female,3.3,40.0,-1.5
494,female,3.7,39.0,-1.5
5657,female,3.3,26.0,-1.5
16537,female,2.6,41.0,-1.5
6378,female,3.2,32.0,-1.5
19560,male,3.2,30.0,-1.51
5768,male,4.0,35.0,-1.51
14748,female,2.5,26.0,-1.51
5967,female,2.9,24.0,-1.51
13692,female,2.8,41.0,-1.51
10362,male,3.5,43.0,-1.52
17421,male,3.6,35.5,-1.52
1230,female,3.0,42.0,-1.53
15786,female,2.9,30.3,-1.53
14686,male,3.5,26.0,-1.53
1863,female,3.1,26.0,-1.53
20716,male,2.6,24.0,-1.53
1380,male,3.8,33.0,-1.54
2050,male,2.6,24.7,-1.54
13060,male,3.0,26.5,-1.54
10608,male,3.1,19.5,-1.54
20709,female,2.7,26.0,-1.54
5662,male,3.1,24.0,-1.55
14235,female,3.7,28.0,-1.55
19053,female,2.4,33.0,-1.56
19670,female,3.1,44.0,-1.56
566,male,2.7,23.3,-1.56
3269,female,3.3,34.0,-1.56
5849,female,3.2,36.0,-1.56
7369,female,3.3,40.0,-1.56
6650,female,2.4,36.0,-1.57
18795,male,3.3,42.0,-1.57
20813,female,2.7,23.0,-1.57
18834,male,3.8,29.0,-1.57
19226,male,2.7,35.0,-1.57
14311,male,2.7,13.5,-1.57
13756,female,2.8,40.0,-1.57
9311,female,2.9,32.0,-1.58
10302,male,2.5,39.0,-1.58
16734,male,3.7,28.0,-1.58
11724,female,3.1,38.0,-1.58
1940,female,2.5,32.0,-1.59
5663,male,3.2,25.0,-1.6
21532,female,3.7,42.0,-1.6
21582,male,3.3,29.0,-1.6
8412,male,2.5,33.0,-1.6
9774,female,2.7,31.0,-1.6
20576,male,2.5,22.0,-1.6
4537,female,3.1,35.3,-1.61
15948,male,3.0,23.7,-1.62
4687,male,3.0,24.0,-1.62
4677,male,3.3,31.5,-1.62
13455,male,2.7,33.0,-1.63
949,male,3.2,36.0,-1.63
12478,female,2.5,39.0,-1.63
14238,female,2.5,35.0,-1.63
7017,female,2.5,22.0,-1.64
87,female,3.5,37.0,-1.64
11634,female,2.9,37.0,-1.64
12976,female,3.2,19.3,-1.65
18002,male,3.4,46.0,-1.65
20674,female,2.9,34.0,-1.65
3123,female,2.5,36.0,-1.65
6848,male,2.3,34.0,-1.65
1365,male,2.4,41.0,-1.65
13741,male,3.3,42.0,-1.66
10454,female,3.7,43.0,-1.66
5952,male,3.0,31.0,-1.66
10355,male,3.1,35.0,-1.66
10425,female,4.0,42.0,-1.66
4055,female,3.0,38.0,-1.68
12206,female,2.4,29.0,-1.68
6480,female,4.0,26.0,-1.68
10905,female,2.7,28.0,-1.69
9499,male,3.0,39.0,-1.7
2953,female,3.5,45.0,-1.7
7891,female,2.9,26.0,-1.7
2371,female,3.4,40.0,-1.7
15880,female,2.8,32.0,-1.71
19876,female,2.9,41.0,-1.71
19416,male,2.7,37.0,-1.71
16569,female,3.4,36.0,-1.71
14510,female,2.6,31.0,-1.72
5406,female,3.4,35.0,-1.72
9188,male,3.1,33.0,-1.72
9470,male,2.6,37.0,-1.72
14684,male,2.5,30.0,-1.72
19032,female,2.9,34.5,-1.73
11484,female,2.4,29.3,-1.73
3561,female,2.9,38.0,-1.73
2661,male,3.1,31.0,-1.75
17182,female,2.4,23.0,-1.75
14583,male,2.4,38.0,-1.75
21238,male,3.1,24.0,-1.75
10712,male,3.1,39.0,-1.76
2725,female,3.4,25.0,-1.77
12531,female,2.5,31.3,-1.77
4346,female,3.7,29.5,-1.77
7995,female,3.0,32.0,-1.77
5681,female,2.9,36.0,-1.77
3754,female,3.3,37.0,-1.78
8311,male,3.2,24.0,-1.78
17987,male,3.7,40.0,-1.78
19703,female,2.8,35.0,-1.79
2007,female,2.8,34.0,-1.79
11940,male,2.1,21.0,-1.79
8665,female,2.3,21.0,-1.8
933,female,3.5,36.0,-1.81
3939,male,3.4,29.0,-1.81
21533,male,2.1,38.0,-1.81
12064,female,2.8,38.0,-1.81
3656,female,3.3,30.0,-1.81
17345,female,3.0,19.0,-1.82
13901,female,3.0,40.0,-1.82
7773,female,3.1,28.0,-1.82
11797,male,2.9,25.0,-1.82
17632,female,3.2,26.7,-1.83
19517,male,2.8,34.0,-1.83
5328,male,2.8,38.0,-1.84
5213,male,3.5,42.0,-1.84
8122,male,3.1,34.0,-1.85
4732,female,2.7,35.0,-1.85
16465,male,3.6,39.0,-1.85
12430,female,3.1,33.0,-1.86
19527,female,3.1,35.5,-1.87
11057,female,2.9,39.0,-1.88
4331,male,3.3,33.5,-1.89
6349,female,2.6,39.0,-1.89
12962,female,1.9,32.0,-1.9
9472,male,2.7,34.0,-1.9
13445,female,2.4,28.0,-1.92
4681,male,2.7,34.0,-1.92
3517,male,3.4,38.5,-1.92
18598,male,3.3,39.0,-1.92
21567,male,3.1,34.0,-1.93
17110,male,3.2,35.0,-1.93
13443,female,2.9,27.0,-1.94
3424,female,2.7,18.0,-1.97
3907,male,3.3,36.0,-1.98
21512,female,3.2,29.0,-1.98
9333,female,2.8,38.0,-1.98
7005,female,2.7,31.0,-1.99
7029,female,3.0,35.0,-2.0
19632,male,2.6,44.0,-2.0
5267,male,3.2,27.0,-2.01
4255,male,3.6,38.0,-2.01
13929,male,3.3,37.0,-2.01
3782,female,2.4,27.0,-2.01
14388,female,3.7,18.0,-2.01
18778,male,3.3,40.0,-2.02
15754,male,3.4,30.0,-2.02
8797,female,2.8,22.0,-2.06
2271,male,2.9,22.5,-2.06
1278,male,2.6,24.0,-2.07
8227,female,2.7,25.0,-2.08
9676,female,2.9,26.0,-2.09
14858,female,3.8,41.0,-2.09
13193,male,2.8,32.0,-2.1
11249,male,3.3,24.0,-2.1
14256,female,3.2,22.0,-2.14
8235,male,3.8,39.0,-2.14
5903,male,2.7,23.0,-2.15
18382,female,2.4,35.0,-2.15
7280,female,2.4,38.0,-2.15
18888,female,3.1,28.0,-2.16
18822,male,3.4,41.0,-2.16
4367,female,3.4,36.0,-2.16
20907,female,2.6,29.0,-2.18
7819,male,2.4,20.3,-2.19
1397,male,3.6,24.0,-2.22
8183,female,3.4,28.0,-2.23
5722,female,2.4,39.0,-2.24
12920,female,3.0,42.0,-2.25
8635,male,2.9,26.0,-2.25
5965,male,2.7,23.7,-2.27
5076,female,3.2,32.0,-2.28
20859,female,3.8,33.0,-2.28
5514,female,3.7,33.0,-2.3
6987,male,2.8,28.0,-2.31
4262,male,4.0,43.0,-2.35
19151,male,3.5,31.0,-2.35
19305,male,3.6,42.0,-2.41
20260,female,3.6,42.0,-2.42
20855,male,2.5,20.5,-2.42
19531,male,3.1,16.0,-2.45
17914,male,3.6,29.0,-2.61
1493,female,3.3,45.0,-2.61
14644,female,3.4,36.0,-2.61
10264,male,2.9,24.5,-2.63
19300,female,3.1,35.0,-2.69
9564,male,3.3,23.5,-2.72
12298,male,3.6,37.0,-2.79
7772,male,3.0,29.0,-2.84
7880,male,3.1,43.0,-2.84
